wavenumber (1/cm)	n	k
29.84615846041205	4.251288511192259	0.03032495580718156
30.012896775833347	4.255629071459091	0.031490111318857976
30.179635091254642	4.25585703195121	0.03579305976637909
30.346373406675937	4.251380153558282	0.03585796428603299
30.513111722097236	4.250974584697985	0.030732053873809964
30.67985003751853	4.25579448754488	0.028608558684645916
30.846588352939825	4.259487574011854	0.03203254503708252
31.013326668361124	4.256296052718392	0.03600145152259718
31.18006498378242	4.252333036750135	0.032383991081057634
31.346803299203717	4.255667816302182	0.02748932789326236
31.513541614625012	4.26093537087585	0.028773447580972243
31.680279930046307	4.260993114083278	0.03387803814234499
31.847018245467606	4.25605932174596	0.03367738993013035
32.0137565608889	4.256181159738419	0.028297236794154048
32.1804948763102	4.261055869769374	0.02708522403712356
32.3472331917315	4.263632098622432	0.03053818873121679
32.51397150715279	4.260637360713938	0.033231112769437576
32.68070982257409	4.257980144908471	0.029870963785191603
32.847448137995386	4.261018328934508	0.026312781044401542
33.01418645341668	4.265206574045489	0.02735755105593937
33.180924768837976	4.265543643040858	0.03141212044175744
33.347663084259274	4.261602122098184	0.0314196402255561
33.51440139968057	4.261617504420413	0.026807907056941
33.68113971510187	4.266203765670234	0.025330464460281383
33.84787803052316	4.269138801586992	0.028590732610354053
34.014616345944454	4.266347015612717	0.03131117683815241
34.18135466136575	4.2639940205766695	0.027848027761502463
34.34809297678705	4.267556281487385	0.024427640107975768
34.51483129220835	4.2717414316190645	0.0259218537497937
34.68156960762965	4.271682134204935	0.029531119947089474
34.848307923050946	4.268707891776066	0.028798442593882895
35.01504623847223	4.269846412132734	0.024965679980151638
35.18178455389353	4.273978756741739	0.024349559346243617
35.34852286931483	4.276320011654834	0.02711629682414024
35.515261184736126	4.274347081819053	0.028941570632425806
35.681999500157424	4.273198478062247	0.02608822346131781
35.84873781557872	4.276539223472495	0.023538444070392996
36.015476131000014	4.280526718298036	0.025093780351702136
36.18221444642131	4.280156974814726	0.02861318072751874
36.348952761842604	4.277496199610684	0.027150177445877752
36.5156910772639	4.279703713033838	0.02311006622798688
36.6824293926852	4.284798251159831	0.023379169027134286
36.8491677081065	4.286237603881308	0.02725921899803537
37.01590602352779	4.283659514322543	0.02719450207370975
37.18264433894909	4.285049215150849	0.023062583032348108
37.34938265437039	4.290423789586116	0.022560888797998033
37.51612096979168	4.293034829335065	0.025754068124650656
37.68285928521298	4.291934942339811	0.026452905018723615
37.849597600634276	4.293368610234971	0.02347303172337742
38.01633591605557	4.298295543746742	0.022724826489414582
38.183074231476866	4.301685480491436	0.024656081886297466
38.349812546898164	4.302919842986007	0.025406730802190754
38.51655086231946	4.305377994547564	0.023998599595547426
38.68328917774076	4.309970692086475	0.023238197376444718
38.85002749316205	4.314838033951856	0.02376236684070758
39.016765808583344	4.3192728070417505	0.024781845061080932
39.18350412400464	4.323300851959455	0.02503887193491867
39.35024243942594	4.329179186725029	0.02360126867201849
39.51698075484724	4.338172224952247	0.023562885344302585
39.68371907026854	4.346703241750966	0.026232938294816564
39.850457385689836	4.354985756908528	0.025682500451693725
40.017195701111135	4.369694953414172	0.024697794308790676
40.18393401653242	4.389180509062188	0.027361587613301055
40.35067233195372	4.412001557996776	0.033487120493809794
40.517410647375016	4.439452616990248	0.04368608898282619
40.684148962796314	4.4707525088698965	0.05640640422424345
40.85088727821761	4.346643846050152	0.07090656634026823
41.01762559363891	4.225996243997862	0.08531590205942531
41.1843639090602	4.267950245702522	0.10049762366299694
41.351102224481494	4.313687029526985	0.11649856482638767
41.51784053990279	4.191476360518142	0.13309809107540344
41.68457885532409	4.045049018245838	0.12356642909575338
41.85131717074539	4.058069046314619	0.09088325129651656
42.01805548616669	4.083821362522063	0.06710719053312547
42.18479380158798	4.107305070805109	0.05071190245320353
42.35153211700928	4.1282939069998505	0.039547759210804015
42.518270432430576	4.1497833820950225	0.03139996653969619
42.68500874785187	4.161173522405505	0.027504727632297617
42.851747063273166	4.174126749326426	0.025960736646337197
43.018485378694464	4.182316004138337	0.025504112218113557
43.185223694115756	4.189448813482107	0.022889820733531192
43.351962009537054	4.197650980510177	0.021509133675592037
43.51870032495835	4.203691515371037	0.022276250651008467
43.68543864037965	4.207567804344722	0.022058389137518855
43.85217695580095	4.211678796653196	0.020917571424493096
44.01891527122224	4.215982446744986	0.02050483152308637
44.18565358664353	4.219391264370504	0.020455661531646213
44.35239190206483	4.222405380506279	0.020271329793887495
44.51913021748613	4.225015709946607	0.020132088523312917
44.68586853290743	4.2273209410836206	0.019691031442289595
44.852606848328726	4.230018514797504	0.019006696137543803
45.019345163750025	4.2329392475316165	0.01935026285723013
45.18608347917131	4.2342962547643594	0.0201349649716193
45.35282179459261	4.2351934553981545	0.019312132444368753
45.519560110013906	4.2377471673204115	0.01803382264013545
45.686298425435204	4.240803155390937	0.01878568241338572
45.8530367408565	4.24139948326803	0.020326368228378806
46.0197750562778	4.2412574233300875	0.019308775419142422
